2000000006031;Vaso Dália;-17
2000000006048;Vaso Cenerarias;-10
2000000006055;Melão Pele de Sapo;295
2000000006062;Cera Amarela  Boioes 250g;0
2000000006079;Vaso Amores;-209
2000000006086;Tenezes p/bolos;1
2000000006093;Quebra-nozes;1
2000000006109;Tabua Cozinha Mad. Rect.;0
2000000006116;Vassoura colorida  inclinada;-3
2000000006123;Balde C/Tampa 12 lit;-3
2000000006130;Toalhitas Multiuso Arrixaca;-3
2000000006147;"Milho Lambada 25000 sem ""Pioneer""";-2
2000000006154;Mang. Ecol. Verde Musgo 15mm-5/8 25m;-479,72
2000000006161;Fairy Maq.  Pastilhas;-13
2000000006178;Ficha Dupla p/Tomada c/Inter.;-18
2000000006185;Milho Mesnil 15000 Sementes;0
2000000006192;Milho KWS 1393-15000 Sementes;0
2000000006208;Milho Mikado 25000 Sementes;0
2000000006215;Gibrex Plus 1 lt;-1
2000000006222;Disco M/ Roçadora DPR Liso 36D;-11
2000000006239;Escadote Al. Duplo 4 deg;0
2000000006246;Pintos Brancos Machos 15 Dias;-6910
2000000006253;Panela FF Portug+Arco+Testo 3 lts;0
2000000006260;Escadote Al. Duplo 5 Deg.;-2
2000000006277;Kaos;1
2000000006291;Carakol 1 kg;-41
2000000006307;Escartox 250grs;-95
2000000006314;Antilumaca G( 100grs);-224
2000000006321;Chlorcyrin 220 Ec 20g/l Lot: 0705031;2
2000000006338;Frutifol L5. 5-8-10 1 lt;-29
2000000006345;Rizomas de Eryngium Alpinum;0
2000000006352;Acrobat Mz 240 gr;0
2000000006369;Flortis Enraizamento 500 ml;-3
2000000006376;Pirifos 48 (1 lts);0
2000000006383;Rede Sombra m2;-162,1
2000000006390;Kit Tubo Tropical 5/8-15 mt c/acessorios;2
2000000006406;Kit Tubo Tropical 3/4-15 mt c/acessorios;3
2000000006413;Estendal c/abas Inox;2
2000000006420;Fio Rafia 900;-12,95
2000000006437;Jaula Coelhos Ec. 3 c/2 ninhos +4 comedouros;0
2000000006444;Malathane Liquido(100ml);1
2000000006451;Frutifol L12 12-4-6(1 lt);-34
2000000006468;Conj 5 Pcs Cozinha(facas);1
2000000006475;Porta Moedas;-6
2000000006482;Tesoura Multi-usos(cozinha);0
2000000006499;"Ambientador Pistola ""Margilar""";-15
2000000006505;Pomada Calçado 35 grs -preto;-2
2000000006512;Sabonete Glicerina 100grs;7
2000000006529;Cobert. P/Tabua Engomar 145*45;-1
2000000006536;"Tabua Engomar 110*34cm ""Santiago""";0
2000000006543;Bota Protecção-Preta;-9
2000000006550;Capsula Metalica 26 C/Junta;-41
2000000006567;Chaveiro 20 Chaves;1
2000000006574;Triangulo Sinalização Rª18953 Komayo;4
2000000006581;Chave Rodas Extensível 17-19 mm;1
2000000006598;Enxada Rasa Camy 1;0
2000000006604;Enrol. F/Elect 3*1.5-25 mts c/T Olimac;3
2000000006611;Vaso Alegrias do Lar;-31
2000000006628;Vaso Girasol;-876
2000000006635;Vaso Sardineira frizada;-6
2000000006642;Vaso Anteriscus;-42
2000000006659;Vaso Calibracoa;-7
2000000006666;Vaso Deperonia;-3
2000000006673;Vaso Difanbacias;-7
2000000006680;Vaso Katos;-2
2000000006697;Vaso Eras;-8
2000000006703;vasos rosas;-5
2000000006710;Vaso Verdes pequenos;-5
2000000006727;Vaso Peperamis;-10
2000000006734;Beterraba;-2112
2000000006741;Camix (1 lt);-2
2000000006758;Enxofre F. Extra 25 Kg;-2
2000000006765;Milho LG 22.89 F200-15000 sementes;0
2000000006772;Gladiolo Priscilla 10/12;-6575
2000000006789;Lilium Rio Alto 20/+;1575
2000000006796;Yes 40 Doses;-7
2000000006802;815 Gr Verissimo 30Kg;-1797
2000000006819;332 Gr 30Kg;-1141
2000000006826;120 Gr 40 Kg Balcão;-266
2000000006833;104 Mig 25 Kg Balcão;-567
2000000006840;Det. Fascinante L/T Aloe 1,5 L;-353
2000000006857;Esticador Olhal/Gancho 6x100;-177
2000000006864;332 Gr 40 KG Balcão;-287
2000000006871;Extenção Elect. 3 Toma. T/Schko 1,5mt;-1
2000000006888;Cunha Ferro p/ferramentas;12
2000000006895;Ekyp Combi Azul;-9
2000000006901;Jaula Coelhos Ec 2/2Ninhos+4 comedouros;0
2000000006918;Hormonas IV 250 Gr Lenosas;-23
2000000006925;Escorrilha Balde Lux;-14
2000000006932;Enxada Ponta Redonda Camy 2 1/2;0
2000000006949;Enxada Ponta Redonda Camy 2;0
2000000006956;Enxada Ponta Redonda Camy 1 1/2;1
2000000006963;Callisto 250 ml;-17
2000000006970;Ciclone 100 ml;-152
2000000006987;Soluteck 20-15-15 25 Kg;-2
2000000006994;Oristar Sapec;-3
2000000007007;Arrixaca Liq. Roupa Aloe Vera;-7
2000000007014;Amaciador Arrixaca Concentrado 1,5lts;5
2000000007021;Ultracide 40M;-4
2000000007038;Vaso Begonia;-40
2000000007045;Extenção Jardim 30mts Laranja;2
2000000007052;Fio Nylon Quad. 3.0mm(RL=15mt);-17
2000000007069;Fio Nylon Red.2,4mm(RL=15mts);-13,89
2000000007076;Relva Artificial(2mts de Largura);-16,5
2000000007083;Clinic Ace-250ml(nufosate);4
2000000007090;Perus Recriados;-4
2000000007106;Escova Poinsetia;-1329,6
2000000007113;Lampada KDE;-67
2000000007120;Lampada Tungluz Baixo Consumo-5w;-9
2000000007137;Nitromagnesio 20,5 ADP 50 Kg;10
2000000007144;Adubo 8.24.24 Cadubal 50Kg;1
2000000007151;Estendal Varanda Pintado;1
2000000007168;Oculos Protecção Brancos;9
2000000007175;Pulverizador Pressão PH. 8 Lts;-3
2000000007182;Rede Crescimento 2*25mts;284
2000000007199;Caça Toupeiras Chapa;-17
2000000007205;Recarga  Mopa 30 cm;-1
2000000007212;Abanador em Palha;-7
2000000007229;Fita Sinalização (200mts);-30
2000000007236;Bufalo Autobrilhante Preto 50 Ml;-17
2000000007243;Sabonete Alcatrão 75gr;-28
2000000007250;Oleo Johnson 300ml;-11
2000000007267;Ecopano Microfibra;4
2000000007274;Tuberex;-22
2000000007281;Mistura Aves 25 kg- Balcão;-555
2000000007298;Mistura p/Coelhos 25 kg-Balcão;-256
2000000007304;701 30Kg-Balcão;-1058
2000000007311;701 25 Kg-Balcão;-759
2000000007328;330 Gr 30Kg-Balcão;-140
2000000007335;104 Mig 30Kg Balcão;-603
2000000007342;Mikado Bayer-250ml;-10
2000000007359;Douro 70 Ml;-213
2000000007366;Pega de Cozinha;-176
2000000007373;Nitro 27% Cadubal Balcão 25Kg;-179
2000000007380;Gas Propano 45 Kg;-7
2000000007397;Caixa Crisantemo;-20650
2000000007403;Fertilizante Universal 1lt;1
2000000007410;"Junção Torneira 1x3/4"" Maxi-Pass";0
2000000007427;"Junção Automatica 1"" Maxi-Pass";1
2000000007434;Conexão Rapida Plastico 3/4;-6
2000000007441;Reparador 3/4;1
2000000007458;"Agulheta 1"" Maxi-Pass";1
2000000007472;Rede Rachel Simples;0
2000000007489;Fluffy Manutenção Mix 20 Kg;-16
2000000007496;Luva de Cozinha Namorados;-80
2000000007502;Mesurol-Insecticida(1lt);-9
2000000007519;Gaiola Mini Catedral;-2
2000000007526;Gaiola Catedral;-1
2000000007533;Spintor 480 Sc(500ml);-16
2000000007540;Trela c/coleira 2,5mm(pequena);-10
2000000007557;Luva Nitrilo Azul p/malha;8
2000000007564;Espuma Grafic Forte/Nr/Caracol;2
2000000007571;Soro Fisiologico 100cc;3
2000000007588;Papel Aluminio Alumfix 16 mts;-27
2000000007595;Ração Cão Kg;-143,26
2000000007601;Arrixaca Insecti. Vermelho 400ml;-231
2000000007625;Folpec 50 15Kg;-3
2000000007632;Tesoura C/ Sebes Prof. Rª790416/1 Whale;7
2000000007649;Guarda-Chuva Bastão;-3
2000000007656;Tapete Banheira 36*65;3
2000000007663;Couve Nabiça Zorzi 50 Gr;1
2000000007670;Sementes Alta Qualita Zorzi -Ortho;0
2000000007687;Horizon 1 LT;0
2000000007694;Papa Amarela 300g;-36
2000000007700;Tartafood Gammarus 100ml;0
2000000007717;Animin Goldfish Food 500 Ml;0
2000000007724;Aparas Madeira 1 Kg Limão;-6
2000000007731;Papa Vermelha 300 Gr;-2
2000000007748;Tesoura p/Relva Batil;-1
2000000007755;Forquilha 5 Dentes C/Metalico Baleia;-1
2000000007762;Forquilha 4 Dentes C/Metalico Camy;-3
2000000007779;Saca Rolhas Refº 1806;12
2000000007786;Saca Rolhas Nº1/ 360;-1
2000000007793;Tira Capsulas Garrafão Refª002;2
2000000007809;Gladiolo Red Beauty 12/14 Brasil;-32025
2000000007816;Canarios 800 Gr;-70
2000000007823;Figura Anjo Sentado;-172
2000000007830;Ninho Exoticos Madeira Medio;-21
2000000007847;Nascimento 3 Figuras;-141
2000000007854;Bayer Garden Voadores 400 Ml;-48
2000000007861;Mata Frangos;0
2000000007878;Comedouro 6 Kg C/ Grelha e Tampa;-16
2000000007892;Coador Peq. Rede Inox;-1
2000000007908;Tabuleiro Talheres Gr.;0
2000000007915;Tabuleiro Talheres Peq.;2
2000000007922;Tapete Poliban 51*51;1
2000000007939;Capsula Para Garrafa Uni 100;-229
2000000007946;Fio Corta Relva 1.6;-40
2000000007953;Fio Corta Relva 3 mm;0
2000000007960;Suporte Mangueira Inox Nº 2;-6
2000000007977;Equipro Especial 25 Kg;0
2000000007984;Fio Corta Relva 2.4 mm;-22
2000000007991;Biovermes 100 Gr;-11
2000000008004;Canarios 5 Kg;-93
2000000008011;Relva Footbal Extra nº 48 emb 1Kg;-19
2000000008028;TetraMin Staple Food 100 Ml;-1
2000000008035;Presepio Casa 3 Figuras;9
2000000008042;Men's Creme Barba 100ml;-7
2000000008059;Sabonete Patti 90 Gr;-6
2000000008066;Espanador Gr. Direito;-7
2000000008073;Cotonetes Fergus C/50;-27
2000000008080;Adesivo Pharmadoct  5*1.25;-7
2000000008097;Toalhitas Trompy Bebe c/20;-11
2000000008103;Sabonete Palmolive Leite Mel 125 Gr;-21
2000000008110;Sabonete Palmolive Silk 100 Gr;1
2000000008127;Shampoo Auto Abelhinha  1LT;3
2000000008134;Lampada Phil Normal 40W;-107
2000000008141;Lampada Phil Normal 60W;-65
2000000008158;Lampada Philips Normal 25W;-21
2000000008165;Lampada Phil Chama 40W;-47
2000000008172;Lampada Phil Chama 60 W;-38
2000000008189;Pilha Sony Salina R20;-67
2000000008196;Jerricana 10 Lt Azul;0
2000000008202;Jerricana 20 Lt Azul;0
2000000008219;Lilium Royal Trinity 18/20;-1200
2000000008226;Fita Gota a Gota  - 2300 mt;0
2000000008233;120 Gr 25 Kg;-5
2000000008240;Papel Vegetal 8 Mt;-8
2000000008257;Prego Aço Azulado kg 2.0*30;-0,42
2000000008264;Prego Aço Azulado kg 2.0*40;0,79
2000000008271;Prego Aço Azulado kg 2.5*35;0,56
2000000008288;Prego Aço Azulado kg  2.5*50;0,8
2000000008295;Prego Aço Azulado kg 3.0*50;-1,16
2000000008301;Prego Aço Azulado kg 3.0*70;-0,27
2000000008318;Prego Estriado Aço Zincado kg 2.7*30;-0,255
2000000008325;Prego Estriado Aço Zincado kg 2.7*40;-0,18
2000000008332;Prego Estriado Aço Zincado kg 3.5*35;0,04
2000000008349;Prego Estriado Aço Zincado kg 3.5*45;-2,065
2000000008356;Prego Estriado Aço Zincado kg 3.5*75;-22,86
2000000008363;Rolo Pintura Anti-Gota 180mm;-4
2000000008370;Rolo Pintura Anti-gota 250mm;-5
2000000008387;Disco P/Mato Tridentado;-6
2000000008394;Tesoura Podar Ar C/Serra;0
2000000008400;Cabo Extensivel P/Tesoura Poda N/Ar 2.4mt;1
2000000008417;120 Gr 25 Kg balcão;-47
2000000008424;309-Gr. Verivite Vitelos Extra -40Kg Balcão;-9
2000000008462;801-GR Leitoes de Crescimento 40 Kg Balcão;-6
2000000008479;401-GR Cavalos de Trabalho Balcão;-2
2000000008486;Tijela Pai Natal;-17
2000000008493;Milho Duvital FAO 200 15000s;-1017
2000000008509;Milho Massil 50000 sem;-412
2000000008516;Luva Apicola Pele;0
2000000008523;Apistan ( Varroa ) 5 Colmeias;0
2000000008530;Cera Moldada Kg;0
2000000008547;Fato Apicultor C/Mascara;0
2000000008554;Coador Mel Inox Oval Extensivel;0
2000000008561;Uniao 2 Vias BD;3
2000000008578;Nufosate 1 LT Lot 2482008;-50
2000000008585;Nufosate 5 Lt Lote N13465;1
2000000008592;Nitro 20.5% ADP 50 Kg;27
2000000008608;Nitromagnesio 20,5 ADP Balcao 50 Kg;-39
2000000008615;Nitrolusal 27% ADP 25 Kg Balcao;-16
2000000008622;Nitro 20.5% ADP 50 Kg Balcao;-42
2000000008639;Neo-Stop 1Kg Anti Abrolhante;-49
2000000008646;Empunhadora Nylon C/Mola 50*25MM;0
2000000008653;Trela Croma.Pega Couro 80*3 mm;1
2000000008660;Trela Croma.Pega Couro 60*3.50mm;1
2000000008677;Coleira Couro nº 6;-25
2000000008684;Coleira Couro nº 4;-44
2000000008691;Coleira Couro  Nº 2;-29
2000000008707;Tricobacter 100g;-42
2000000008714;Coccimir 100 Gr;-2
2000000008721;Sabonete Palmolive Original 100 Gr;0
2000000008738;Sabonete Palmolive Creme 100 Gr;2
2000000008745;Sh.Linic Efic. Activa 200 Ml;-2
2000000008752;Dent. Colgate Trip. Accao 75 Ml;-7
2000000008769;Cabo Madeira/ Metalico C/ Rosca Bras;-22
2000000008776;Cera Bufalo Bolsa Amarela 250 gr;0
2000000008783;Alar 64 1 Kg;-94,39
2000000008813;Corsario 1 Lt Lot BF BPL1;-1
2000000008820;Spintor 480SC 25 Ml LOT 030723;-34
2000000008837;Disco p/Mato Tridentado Castor;-5
2000000008844;Disco P/ Silvas DPR 310*3.00mm 2 DT;-6
2000000008851;Maq. Relva/Aparador 4 Funçoes 600 W KLM 600;0
2000000008868;Moto Roçadoura 40 cc RBC - 40 SB Ryoby;-1
2000000008875;Bota Proteccao S1-P Preta;-2
2000000008882;Caixa Correio Chapa T/Capela;-3
2000000008899;Ecovalor;4
2000000008905;Provipig 1 Provimi 30kg Balcão;-45
2000000008912;Chave Boca Luneta Camy 22mm;2
2000000008929;Chave Boca Luneta Refª 1061 12mm;0
2000000008943;Chave Umbrako Tengtools 14.0m mm;2
2000000008950;Chave Fenda SDS Cabo Verde Refª1002;0
2000000008967;Chave Fenda SDS Cabo Verde Refª1004;1
2000000008974;Chave Fenda SDS Cabo Verde Refª1005;1
2000000008981;Chave Fenda SDS Cabo Verde Refª1006;2
2000000008998;Chave Philips SDS Cabo Verde Refª 2002 nº1;2
2000000009001;Chave Philips SDS Cabo Verde Refª 2003 nº2;2
2000000009018;Chave Philips SDS Cabo Verde Refª 2004 nº3;2
2000000009025;Chave Philips SDS Cabo Verde Refª 2005 nº4;2
2000000009032;Chave 2 Bocas 14/15 Camy;2
2000000009049;Chave 2 Bocas 16*17 Camy;2
2000000009056;Chave 2 Bocas 20*22 Camy;1
2000000009063;Chave 2 Bocas C-V Rª1051 10*11;2
2000000009070;Chave 2 Bocas C-V Rª1051 12*13;2
2000000009087;Chave Luneta 16*17 Camy;2
2000000009094;Chave Luneta 20*22 Camy;2
2000000009100;Chave Luneta Refª 1031 10*11;0
2000000009117;Chave Luneta Refª1031 12*13;0
2000000009124;Chave Luneta Rª1031 14*15;2
2000000009131;Chave Boca Luneta Camy 13mm;2
2000000009148;Chave Boca Luneta Camy 14 mm;2
2000000009155;Chave Boca Luneta 16 mm;2
2000000009162;Chave Boca Luneta Camy 18 mm;2
2000000009179;Chave Boca Luneta Camy 20 mm;2
2000000009186;Corta Sebes 680 w Rª WG-HT680;1
2000000009193;Escadotim El 3 degraus Rª El-03;0
2000000009209;Enrol.F Elect  3*1.5 - 50mt C/T Olimac;1
2000000009216;Mosquetão T/Frances Niq. Rª 46 50 mm;-5
2000000009223;Mosquetão T/Frances Niq. Rª 46 60/70 mm;-3
2000000009230;Mosquetão T/Frances Niq. Rª 46 80 mm;3
2000000009247;Mosquetão T/Frances Niq. Rª 46 90 mm;-1
2000000009254;Mosquetão T/Frances Niq. Rª 46 100 mm;-12
2000000009261;Chave Umbrako Tengtools 1.50 mm 3105015;2
2000000009278;Chave Umbrako Tengtools 2.5mm 3105025;2
2000000009285;Chave Umbrako Tengtools 3.5 mm 31504;2
2000000009292;Chave Umbrako Tengtools 5.0 mm 31504;0
2000000009308;Chave Umbrako Tengtools 9.00 mm;2
2000000009315;Chave Umbrako Tengtools 12.0 mm;2
2000000009322;Gaiola Catedral II;0
2000000009339;Panos Po Ilpal;-9
2000000009346;Esfregao Aco Inox Ac;-12
2000000009353;Esponja P/Automovel Margiauto;-10
2000000009360;Sabonete Suavelimpa Liq. 500Ml;-17
2000000009377;Dove Creme Duche 400 Ml;-1
2000000009384;Pa C/borracha +espanador Colous;-10
2000000009391;Luvas Industriais Pares;7
2000000009407;Blue Contact 300 gr;-1
2000000009414;Gardentop 200 Gr;-661
2000000009421;Provado AE 200 Ml;10
2000000009438;Bayer Garden Difus+Recarga 33 ml;1
2000000009445;Maxforce Controle Formigas 200 gr;1
2000000009452;Rosacur Ae 400 ml;2
2000000009469;Stimukil 150 gr;-5
2000000009476;Ramortal PF 200 gr;-1
2000000009483;Baysol Multi 500 Ml;8
2000000009490;Esp. Acess.Cilindro Ref.041;60
2000000009506;Esp.Acess.Coraçao Gr.Ref.339;2
2000000009513;Esp.Acess.Muskinet c/pega Ref060;23
2000000009520;Esp.Acess.Muskinet Ref.055;12
2000000009537;Peru A-165 Migalha Provimi 40 Kg;0
2000000009544;Methomex 20 Ls 5 Lt;-1
2000000009551;Sementes Cesar Santos;-3
2000000009568;Levanta quadros c/formao;0
2000000009575;Mist.Periquitos 5Kg;-112
2000000009582;Maq. Barb.Bic 10Laminas;7
2000000009599;Pronto limpa moveis;-47
2000000009605;lam.phill 75w;9
2000000009612;lamp. phill 100w;3
2000000009629;Funil Enchidos inox 1.5;0
2000000009636;Pulverizador farmate 8 LT;-1
2000000009643;Funil Enchidos Inox 2;-7
2000000009650;Pincel para Barba;-2
2000000009667;Fio Sisal Kg;-3,925
2000000009674;Bilha 15 LT R.1211;0
2000000009681;Torneira p/Dorna;1
2000000009698;Filtro p/dorna;0,1
2000000009704;Bilha 20 LT;-1
2000000009711;Bilha 25 LT R.1215;0
2000000009728;Barrica 30 LT Tampa Larga R.1257;0
2000000009735;Avental C/Peito Pvc;2
2000000009742;Fato Impermeavel Poliuret;1
2000000009759;"Machadinha p/rola c/mad. Nº1 ""CaMY""";-4
2000000009766;Epik 250 Gr;0
2000000009773;Ancinho R401 8 dentes Baleia;-1
2000000009780;Abraçadeira t/ideal Nº1 - 1/2;-12
2000000009797;"Abraçadeira t/ideal nº2 1/2- 7/8""";1
2000000009803;"Abraçadeira t/ideal nº3 -1""";-6
2000000009810;Gadanha Belota 2503-20 Dir;1
2000000009827;Lima Redonda p/moto-serra 7/32;2
2000000009834;Martelo carp. s/a 27mm c/fibra Rª590126;2
2000000009841;Lanterna Recarregavel 6V/55W-1.000cd;0
2000000009858;O-Rings NBR419 PÇS Rª201630 Whale (medio);-85
2000000009865;"Azevem Perene ""Gossica"" Kg";-14
2000000009872;O-Ringenset (grande);-35
2000000009889;Tanque Lavar Roupa Nº2;0
2000000009896;Esponja Practic Caixa;-21
2000000009902;Manga Preta 6.00MT/Aberto;-417,275
2000000009919;Dursban 4;0
2000000009926;Bentonite Enologico Kg;-1,674
2000000009933;Crivo Medio;0
2000000009940;Maq.Cortar Relva ELE 1400W 36cm;0
2000000009957;Talco 200 ml;-1
2000000009964;Det. Maq. Xau Sab.Nat. 93D;-16
2000000009971;Luva Descartavel Latex;-42
2000000009988;Acido Tartarico 1Kg;-0,15
2000000009995;Tanino p/alcool;0,715
2000000010007;Sabão Pedra Pomes 75 G;-21
2000000010014;Escova Dentes celave Maxitop;-7
2000000010021;Gillette mach3 laminas 4;-15
2000000010038;Pensos 20 Hansaplast NR 45903;-8
2000000010045;Aveia Avulso Kg;-1088,47
2000000010069;Pondflakes Flocos p/Lago 1.2LT;-40
2000000010076;Alim. Peixe Lago Floco/Gra.1.2LT;-12
2000000010083;Alim.Peixe Lago Gran.1.2LT;-28
2000000010090;Centeio avulso Kg;-390,36
2000000010106;Enxada Rasa Camy 1 1/2;-8
2000000010113;Ancinho Estampado 10 Dentes;-2
2000000010120;Ancinho Estampado 12 Dentes;-4
2000000010137;"Abraçadeira T/ideal Nº2-3/4""";22
2000000010144;Shampoo Fructis A.Caspa 2 EM 1- 250ml;-53
2000000010151;Amac.Elvive Cab.Per.Dan;6
2000000010168;Guardanapo Renova Goldl Amarelo;-12
2000000010175;Guarda-Chuva Dobravel Preto;1
2000000010182;Det. Ajax Vidro Normal 500Ml;4
2000000010199;Tira Noduas Tubo Ferlimpa X12;34
2000000010205;Propagulos Anemoon;-500
2000000010212;Metabissulfito Potassio Kg;-3,82707
2000000010229;Prato p/Vaso R.310;-62
2000000010236;Bolbos Jacinto;34
2000000010243;Bolbo Ornitogalo Arabico;1
2000000010250;Esticador Bagagem 80mm;-2
2000000010267;Esticador Bagagem 20mt Komayo Rª17501;0
2000000010274;Folha Serra Mad.Seca 10.610;-37
2000000010281;Folha Serra Mad.Verde 18.610;-39
2000000010298;Folha Serra Mad.Seca 10.762;-4
2000000010304;Folha Serra Mad.Verde 18.762;-4
2000000010311;Caixa Correio Nº1Lac.P/Frente;0
2000000010328;"Colher Trolha T/Bel.C/C.Mad.Camy 9""";4
2000000010335;Bonirat Trigo 200 gr;0
2000000010342;Propagulos Dianthus;-25164
2000000010359;Tabergat Col. Insect.33CM;-3
2000000010366;Danadim Progress 100 ml;-52
2000000010373;Azevem Tetraploide Bianual 25 kg;-21,5
2000000010380;SilverDOG Junior 4Kg;0
2000000010397;Vasilox;-59
2000000010403;Assador De Castanhas;0
2000000010410;Vassoura Especial Flor;-7
2000000010427;Vassoura Industrial Flor C.MA.;-37
2000000010434;Cabo Madeira P/Enxada 1.40mT;-53
2000000010441;S´Nonas Deo Roll On For Men;-1
2000000010458;S´Nonas Deo Roll On Aloe vera;-4
2000000010465;S´Nonas Deo Rollon Anti-Transp;-1
2000000010472;S´Nonas Gel Desinf.Maos 100ml;1
2000000010496;S´Nonas Gel Desinf.Maos 500ml;1
2000000010502;Arrixaca L.Loiça 750 ml;-46
2000000010519;Shampoo Johnson´s Bebe 300ml;-25
2000000010526;Nodet Car Shampoo 1L;2
2000000010533;Azevem Anual 1 Kg;-144,46
2000000010540;"Azevem Diaploide - Anual 25 kg ""Sprinte""";4
2000000010557;Shampoo Pantene  250Ml;-5
2000000010571;Propagulos Ranuculus;-59350
2000000010588;Azevem Tetraploide-Bianual  Kg;-512,98
2000000010595;Luvas Industrial Grove TM-nº8;-20
2000000010601;Saco Lixo Rio Sul 130 L;-15
2000000010618;Tesoura Poda Profis;10
2000000010625;Luva Latex Industrial Preta nº 8;1
2000000010649;Tesoura K-0750 Original;-7
2000000010656;Abraçadeira Fivela 2.6 x160 Branco;-2
2000000010663;Abraçadeira Fivela 2.6x200 Branco;-10
2000000010670;Abraçadeira Fivela 3,6x200 Branco;-11
2000000010687;Abraçadeira Fivela 3.6x290 Branco;-4
2000000010694;Abraçadeira Fivela 4.8x290 Branco;-9
2000000010700;Abraçadeira Fivela 4.8x360 Branco;-1
2000000010717;Abraçadeira Fivela 2.6x200 Preto;-2
2000000010724;Abraçadeira Fivela 3.6x200 Preto;-31
2000000010731;Abraçadeira Fivela 3.6x140;-20
2000000010748;Abraçadeira Fivela 3.6x290 Preto;-19
2000000010755;Triangulo Suspensão Quadros;100
2000000010762;Silicone acetato Branco;-5
2000000010779;Silicone Acetico 300ml;-31
2000000010786;Esticador Olhal/Gancho M 5x 75 Rª 450 T/Leve;13
2000000010793;Esticador Bagagem 3PÇS 90cm Rª18692 kOMAYO;-1
2000000010809;Forquilha Feno Curva 4 Dentes s/c Camy;0
2000000010908;Copo Apanha Moscas c/Atrativo;-5
2000000010915;Gastoxin Frascos 30 unidades;-53
2000000010922;Semente de Coivao;-27,78
2000000010939;Fava Algarve Kg;-21,24
2000000011080;Lilium Port Ellen 14/16;-300
2000000011172;Fumigador Inox/Latao peq.;0
2000000011189;Frontline cao +40 kg;-3
2000000011196;Comedouro Happy 70;0
2000000011202;Comedouro Happy 60 Duplo;0
2000000011219;Cera Liquida 1 Lt Branca;-8
2000000011226;Molas Roupa Grande 48 uni.;-30
2000000011233;Fio Atadeiro Preto Kg;-146,263
2000000011257;Conjunto Manicure;-1
2000000011264;Phostoxin Garrafa 30 Bolas;-158
2000000011271;Candieiro Vidro Bracara(Cera Liquida);3
2000000011288;Cand.Vidro V-61G;6
2000000011295;Cand. Vidro v-335;0
2000000011301;Aliette Flash 250 Grm;-12
2000000011318;Esp. Eden Cubo 20 cm;-2
2000000011325;Bota Agua pvc Forrada Homem Rª10;5
2000000011332;Bota Agua PVC C/Meia Senhora Rª 50;3
2000000011349;Prego Quad. Galeota;5,41
2000000011356;Prego Quad. 1/2 Galeota;11,74
2000000011387;Frangas Mistas;-5
2000000011394;Birgin 1 kg;-14
2000000011400;Vaso Terracota 23 cm;-10
2000000011417;Prato Terracota 23 cm;-6
2000000011424;Creskal AA 8.8.6 1LT;12
2000000011431;Foicinha Camy Nº00;-3
2000000011448;"Serrote Poda P/Madeira NC806M 12""";0
2000000011455;Dent.Polident.Past.Branq.;2
2000000011462;Lamp.Phil.Econ.11W 3 Anos;2
2000000011493;Panela Aluminio Polido Nº14;0
2000000011509;Panela Aluminio Polido Nº 16;-1
2000000011516;Panela Aluminio Polido Nº18;-1
2000000011523;Panela Aluminio Polido Nº20;0
2000000011530;Panela Aluminio Polido Nº 22;0
2000000011547;Caçarola Aluminio Polido Nº 14;-1
2000000011554;Caçarola Aluminio Polido Nº 16;1
2000000011561;Caçarola Aluminio Polido Nº 18;0
2000000011578;Caçarola Aluminio Polido Nº 20;0
2000000011585;Caçarola Aluminio Polido Nº 22;0
2000000011592;Cafeteira Ferradura 0.5 LT;2
2000000011608;Cafeteira Ferradura 1LT;2
2000000011615;Marmita Redonda Alta Ferradura Nº 12;2
2000000011622;Marmita Redonda Alta Ferradura Nº 14;1
2000000011639;Fervedor Leite Ferradura 0.5 Lt;-1
2000000011646;Fervedor Leite Ferradura 1LT;-1
2000000011653;Espremedor Sumos c/Taca;0
2000000011660;Porta Ovos;-4
2000000011677;Caneca Graduada Faplana;1
2000000011684;Caneca Graduada Cristal 1Lt;1
2000000011691;Jarro Double Graduado 1Lt;1
2000000011707;Copo N6 Faplana;5
2000000011714;Fio Atadeiro Cores Kg;-124,775
2000000011721;Saboneteira de Viagem;7
2000000011738;Balde c/Tampa Basculante 25 Lt;-1
2000000011745;Corrimao Zinco N 1;1
2000000011752;Corrimão Zinco N 2;2
2000000011769;Corrimao Zinco N 3;0
2000000011776;Barrica 30Lt B/Larga c/assas R.1218;0
2000000011783;Lapis Cutoline;3
2000000011806;Nature select. Hamster 1Kg;-14
2000000011813;Laca s´Nonas;-3
2000000011820;Alcool Gel Neocare 60Ml;7
2000000011837;Atrix Creme 60ML;-4
2000000011844;Desentopidor de Foles;-28
2000000011851;Escorredor Talheres;-1
2000000011974;Lima Trian. C/V T.Regular 5;4
2000000011981;Caixa Correio Cimento;-3
2000000011998;Cabo Madeira P/Picareta 0.90mt;-1
2000000012025;Calmag 40 Kg;0
2000000012032;Corsario 50ml;-580
2000000012056;Gladiolo Ben Venuto 10/12;-1600
2000000012063;Gladiolo Chinon 10/12;-2000
2000000012070;Gladiolo New Wave 12/14;1250
2000000012148;Gaiola Hamster Pequena M300;0
2000000012155;Recarga P400;-79
2000000012162;Vela Esterina;-156
2000000012179;Manga Cristal Kg;-99,355
2000000012186;Termo Liq. Carpa 1/2 Lt;-2
2000000012209;Batente;-7
2000000012216;Tripa Seca 50/55;-123
